date,country,region,lat,long,confirmed,deaths
1/23/20,Pakistan,,30.3753,69.3451,0,0
1/24/20,Pakistan,,30.3753,69.3451,0,0
1/25/20,Pakistan,,30.3753,69.3451,0,0
1/26/20,Pakistan,,30.3753,69.3451,0,0
1/27/20,Pakistan,,30.3753,69.3451,0,0
1/28/20,Pakistan,,30.3753,69.3451,0,0
1/29/20,Pakistan,,30.3753,69.3451,0,0
1/30/20,Pakistan,,30.3753,69.3451,0,0
1/31/20,Pakistan,,30.3753,69.3451,0,0
2/1/20,Pakistan,,30.3753,69.3451,0,0
2/2/20,Pakistan,,30.3753,69.3451,0,0
2/3/20,Pakistan,,30.3753,69.3451,0,0
2/4/20,Pakistan,,30.3753,69.3451,0,0
2/5/20,Pakistan,,30.3753,69.3451,0,0
2/6/20,Pakistan,,30.3753,69.3451,0,0
2/7/20,Pakistan,,30.3753,69.3451,0,0
2/8/20,Pakistan,,30.3753,69.3451,0,0
2/9/20,Pakistan,,30.3753,69.3451,0,0
2/10/20,Pakistan,,30.3753,69.3451,0,0
2/11/20,Pakistan,,30.3753,69.3451,0,0
2/12/20,Pakistan,,30.3753,69.3451,0,0
2/13/20,Pakistan,,30.3753,69.3451,0,0
2/14/20,Pakistan,,30.3753,69.3451,0,0
2/15/20,Pakistan,,30.3753,69.3451,0,0
2/16/20,Pakistan,,30.3753,69.3451,0,0
2/17/20,Pakistan,,30.3753,69.3451,0,0
2/18/20,Pakistan,,30.3753,69.3451,0,0
2/19/20,Pakistan,,30.3753,69.3451,0,0
2/20/20,Pakistan,,30.3753,69.3451,0,0
2/21/20,Pakistan,,30.3753,69.3451,0,0
2/22/20,Pakistan,,30.3753,69.3451,0,0
2/23/20,Pakistan,,30.3753,69.3451,0,0
2/24/20,Pakistan,,30.3753,69.3451,0,0
2/25/20,Pakistan,,30.3753,69.3451,0,0
2/26/20,Pakistan,,30.3753,69.3451,2,0
2/27/20,Pakistan,,30.3753,69.3451,2,0
2/28/20,Pakistan,,30.3753,69.3451,2,0
2/29/20,Pakistan,,30.3753,69.3451,4,0
3/1/20,Pakistan,,30.3753,69.3451,4,0
3/2/20,Pakistan,,30.3753,69.3451,4,0
3/3/20,Pakistan,,30.3753,69.3451,5,0
3/4/20,Pakistan,,30.3753,69.3451,5,0
3/5/20,Pakistan,,30.3753,69.3451,5,0
3/6/20,Pakistan,,30.3753,69.3451,6,0
3/7/20,Pakistan,,30.3753,69.3451,6,0
3/8/20,Pakistan,,30.3753,69.3451,6,0
3/9/20,Pakistan,,30.3753,69.3451,6,0
3/10/20,Pakistan,,30.3753,69.3451,16,0
3/11/20,Pakistan,,30.3753,69.3451,19,0
3/12/20,Pakistan,,30.3753,69.3451,20,0
3/13/20,Pakistan,,30.3753,69.3451,28,0
3/14/20,Pakistan,,30.3753,69.3451,31,0
3/15/20,Pakistan,,30.3753,69.3451,53,0
3/16/20,Pakistan,,30.3753,69.3451,136,0
3/17/20,Pakistan,,30.3753,69.3451,236,0
3/18/20,Pakistan,,30.3753,69.3451,299,0
3/19/20,Pakistan,,30.3753,69.3451,454,0
3/20/20,Pakistan,,30.3753,69.3451,501,0
3/21/20,Pakistan,,30.3753,69.3451,730,0
3/22/20,Pakistan,,30.3753,69.3451,776,0
1/22/20,Panama,,8.538,-80.7821,0,0
1/23/20,Panama,,8.538,-80.7821,0,0
1/24/20,Panama,,8.538,-80.7821,0,0
1/25/20,Panama,,8.538,-80.7821,0,0
1/26/20,Panama,,8.538,-80.7821,0,0
1/27/20,Panama,,8.538,-80.7821,0,0
1/28/20,Panama,,8.538,-80.7821,0,0
1/29/20,Panama,,8.538,-80.7821,0,0
1/30/20,Panama,,8.538,-80.7821,0,0
1/31/20,Panama,,8.538,-80.7821,0,0
2/1/20,Panama,,8.538,-80.7821,0,0
2/2/20,Panama,,8.538,-80.7821,0,0
2/3/20,Panama,,8.538,-80.7821,0,0
2/4/20,Panama,,8.538,-80.7821,0,0
2/5/20,Panama,,8.538,-80.7821,0,0
2/6/20,Panama,,8.538,-80.7821,0,0
2/7/20,Panama,,8.538,-80.7821,0,0
2/8/20,Panama,,8.538,-80.7821,0,0
2/9/20,Panama,,8.538,-80.7821,0,0
2/10/20,Panama,,8.538,-80.7821,0,0
2/11/20,Panama,,8.538,-80.7821,0,0
2/12/20,Panama,,8.538,-80.7821,0,0
2/13/20,Panama,,8.538,-80.7821,0,0
2/14/20,Panama,,8.538,-80.7821,0,0
2/15/20,Panama,,8.538,-80.7821,0,0
2/16/20,Panama,,8.538,-80.7821,0,0
2/17/20,Panama,,8.538,-80.7821,0,0
2/18/20,Panama,,8.538,-80.7821,0,0
2/19/20,Panama,,8.538,-80.7821,0,0
2/20/20,Panama,,8.538,-80.7821,0,0
2/21/20,Panama,,8.538,-80.7821,0,0
2/22/20,Panama,,8.538,-80.7821,0,0
2/23/20,Panama,,8.538,-80.7821,0,0
2/24/20,Panama,,8.538,-80.7821,0,0
2/25/20,Panama,,8.538,-80.7821,0,0
2/26/20,Panama,,8.538,-80.7821,0,0
2/27/20,Panama,,8.538,-80.7821,0,0
2/28/20,Panama,,8.538,-80.7821,0,0
2/29/20,Panama,,8.538,-80.7821,0,0
3/1/20,Panama,,8.538,-80.7821,0,0
3/2/20,Panama,,8.538,-80.7821,0,0
3/3/20,Panama,,8.538,-80.7821,0,0
3/4/20,Panama,,8.538,-80.7821,0,0
3/5/20,Panama,,8.538,-80.7821,0,0
3/6/20,Panama,,8.538,-80.7821,0,0
3/7/20,Panama,,8.538,-80.7821,0,0
3/8/20,Panama,,8.538,-80.7821,0,0
3/9/20,Panama,,8.538,-80.7821,0,0
3/10/20,Panama,,8.538,-80.7821,1,0
3/11/20,Panama,,8.538,-80.7821,8,0
3/12/20,Panama,,8.538,-80.7821,11,0
3/13/20,Panama,,8.538,-80.7821,27,0
3/14/20,Panama,,8.538,-80.7821,36,0
3/15/20,Panama,,8.538,-80.7821,43,0
3/16/20,Panama,,8.538,-80.7821,55,0
3/17/20,Panama,,8.538,-80.7821,69,0
3/18/20,Panama,,8.538,-80.7821,86,0
3/19/20,Panama,,8.538,-80.7821,109,0
3/20/20,Panama,,8.538,-80.7821,137,0
3/21/20,Panama,,8.538,-80.7821,200,0
3/22/20,Panama,,8.538,-80.7821,313,0
1/22/20,Papua New Guinea,,-6.315,143.9555,0,0
1/23/20,Papua New Guinea,,-6.315,143.9555,0,0
1/24/20,Papua New Guinea,,-6.315,143.9555,0,0
1/25/20,Papua New Guinea,,-6.315,143.9555,0,0
1/26/20,Papua New Guinea,,-6.315,143.9555,0,0
1/27/20,Papua New Guinea,,-6.315,143.9555,0,0
1/28/20,Papua New Guinea,,-6.315,143.9555,0,0
1/29/20,Papua New Guinea,,-6.315,143.9555,0,0
1/30/20,Papua New Guinea,,-6.315,143.9555,0,0
1/31/20,Papua New Guinea,,-6.315,143.9555,0,0
2/1/20,Papua New Guinea,,-6.315,143.9555,0,0
2/2/20,Papua New Guinea,,-6.315,143.9555,0,0
2/3/20,Papua New Guinea,,-6.315,143.9555,0,0
2/4/20,Papua New Guinea,,-6.315,143.9555,0,0
2/5/20,Papua New Guinea,,-6.315,143.9555,0,0
2/6/20,Papua New Guinea,,-6.315,143.9555,0,0
2/7/20,Papua New Guinea,,-6.315,143.9555,0,0
2/8/20,Papua New Guinea,,-6.315,143.9555,0,0
2/9/20,Papua New Guinea,,-6.315,143.9555,0,0
2/10/20,Papua New Guinea,,-6.315,143.9555,0,0
2/11/20,Papua New Guinea,,-6.315,143.9555,0,0
2/12/20,Papua New Guinea,,-6.315,143.9555,0,0
2/13/20,Papua New Guinea,,-6.315,143.9555,0,0
2/14/20,Papua New Guinea,,-6.315,143.9555,0,0
2/15/20,Papua New Guinea,,-6.315,143.9555,0,0
2/16/20,Papua New Guinea,,-6.315,143.9555,0,0
2/17/20,Papua New Guinea,,-6.315,143.9555,0,0
2/18/20,Papua New Guinea,,-6.315,143.9555,0,0
2/19/20,Papua New Guinea,,-6.315,143.9555,0,0
2/20/20,Papua New Guinea,,-6.315,143.9555,0,0
2/21/20,Papua New Guinea,,-6.315,143.9555,0,0
2/22/20,Papua New Guinea,,-6.315,143.9555,0,0
2/23/20,Papua New Guinea,,-6.315,143.9555,0,0
2/24/20,Papua New Guinea,,-6.315,143.9555,0,0
2/25/20,Papua New Guinea,,-6.315,143.9555,0,0
2/26/20,Papua New Guinea,,-6.315,143.9555,0,0
2/27/20,Papua New Guinea,,-6.315,143.9555,0,0
2/28/20,Papua New Guinea,,-6.315,143.9555,0,0
2/29/20,Papua New Guinea,,-6.315,143.9555,0,0
3/1/20,Papua New Guinea,,-6.315,143.9555,0,0
3/2/20,Papua New Guinea,,-6.315,143.9555,0,0
3/3/20,Papua New Guinea,,-6.315,143.9555,0,0
3/4/20,Papua New Guinea,,-6.315,143.9555,0,0
3/5/20,Papua New Guinea,,-6.315,143.9555,0,0
3/6/20,Papua New Guinea,,-6.315,143.9555,0,0
3/7/20,Papua New Guinea,,-6.315,143.9555,0,0
3/8/20,Papua New Guinea,,-6.315,143.9555,0,0
3/9/20,Papua New Guinea,,-6.315,143.9555,0,0
3/10/20,Papua New Guinea,,-6.315,143.9555,0,0
3/11/20,Papua New Guinea,,-6.315,143.9555,0,0
3/12/20,Papua New Guinea,,-6.315,143.9555,0,0
3/13/20,Papua New Guinea,,-6.315,143.9555,0,0
3/14/20,Papua New Guinea,,-6.315,143.9555,0,0
3/15/20,Papua New Guinea,,-6.315,143.9555,0,0
3/16/20,Papua New Guinea,,-6.315,143.9555,0,0
3/17/20,Papua New Guinea,,-6.315,143.9555,0,0
3/18/20,Papua New Guinea,,-6.315,143.9555,0,0
3/19/20,Papua New Guinea,,-6.315,143.9555,0,0
3/20/20,Papua New Guinea,,-6.315,143.9555,1,0
3/21/20,Papua New Guinea,,-6.315,143.9555,1,0
3/22/20,Papua New Guinea,,-6.315,143.9555,1,0
1/22/20,Paraguay,,-23.4425,-58.4438,0,0
1/23/20,Paraguay,,-23.4425,-58.4438,0,0
1/24/20,Paraguay,,-23.4425,-58.4438,0,0
1/25/20,Paraguay,,-23.4425,-58.4438,0,0
1/26/20,Paraguay,,-23.4425,-58.4438,0,0
1/27/20,Paraguay,,-23.4425,-58.4438,0,0
1/28/20,Paraguay,,-23.4425,-58.4438,0,0
1/29/20,Paraguay,,-23.4425,-58.4438,0,0
1/30/20,Paraguay,,-23.4425,-58.4438,0,0
1/31/20,Paraguay,,-23.4425,-58.4438,0,0
2/1/20,Paraguay,,-23.4425,-58.4438,0,0
2/2/20,Paraguay,,-23.4425,-58.4438,0,0
2/3/20,Paraguay,,-23.4425,-58.4438,0,0
2/4/20,Paraguay,,-23.4425,-58.4438,0,0
2/5/20,Paraguay,,-23.4425,-58.4438,0,0
2/6/20,Paraguay,,-23.4425,-58.4438,0,0
2/7/20,Paraguay,,-23.4425,-58.4438,0,0
2/8/20,Paraguay,,-23.4425,-58.4438,0,0
2/9/20,Paraguay,,-23.4425,-58.4438,0,0
2/10/20,Paraguay,,-23.4425,-58.4438,0,0
2/11/20,Paraguay,,-23.4425,-58.4438,0,0
2/12/20,Paraguay,,-23.4425,-58.4438,0,0
2/13/20,Paraguay,,-23.4425,-58.4438,0,0
2/14/20,Paraguay,,-23.4425,-58.4438,0,0
2/15/20,Paraguay,,-23.4425,-58.4438,0,0
2/16/20,Paraguay,,-23.4425,-58.4438,0,0
2/17/20,Paraguay,,-23.4425,-58.4438,0,0
2/18/20,Paraguay,,-23.4425,-58.4438,0,0
2/19/20,Paraguay,,-23.4425,-58.4438,0,0
2/20/20,Paraguay,,-23.4425,-58.4438,0,0
2/21/20,Paraguay,,-23.4425,-58.4438,0,0
2/22/20,Paraguay,,-23.4425,-58.4438,0,0
2/23/20,Paraguay,,-23.4425,-58.4438,0,0
2/24/20,Paraguay,,-23.4425,-58.4438,0,0
2/25/20,Paraguay,,-23.4425,-58.4438,0,0
2/26/20,Paraguay,,-23.4425,-58.4438,0,0
2/27/20,Paraguay,,-23.4425,-58.4438,0,0
2/28/20,Paraguay,,-23.4425,-58.4438,0,0
2/29/20,Paraguay,,-23.4425,-58.4438,0,0
3/1/20,Paraguay,,-23.4425,-58.4438,0,0
3/2/20,Paraguay,,-23.4425,-58.4438,0,0
3/3/20,Paraguay,,-23.4425,-58.4438,0,0
3/4/20,Paraguay,,-23.4425,-58.4438,0,0
3/5/20,Paraguay,,-23.4425,-58.4438,0,0
3/6/20,Paraguay,,-23.4425,-58.4438,0,0
3/7/20,Paraguay,,-23.4425,-58.4438,0,0
3/8/20,Paraguay,,-23.4425,-58.4438,1,0
3/9/20,Paraguay,,-23.4425,-58.4438,1,0
3/10/20,Paraguay,,-23.4425,-58.4438,1,0
3/11/20,Paraguay,,-23.4425,-58.4438,5,0
3/12/20,Paraguay,,-23.4425,-58.4438,5,0
3/13/20,Paraguay,,-23.4425,-58.4438,6,0
3/14/20,Paraguay,,-23.4425,-58.4438,6,0
3/15/20,Paraguay,,-23.4425,-58.4438,6,0
3/16/20,Paraguay,,-23.4425,-58.4438,8,0
3/17/20,Paraguay,,-23.4425,-58.4438,9,0
3/18/20,Paraguay,,-23.4425,-58.4438,11,0
3/19/20,Paraguay,,-23.4425,-58.4438,11,0
3/20/20,Paraguay,,-23.4425,-58.4438,13,0
3/21/20,Paraguay,,-23.4425,-58.4438,18,0
3/22/20,Paraguay,,-23.4425,-58.4438,22,0
1/22/20,Peru,,-9.19,-75.0152,0,0
1/23/20,Peru,,-9.19,-75.0152,0,0
1/24/20,Peru,,-9.19,-75.0152,0,0
1/25/20,Peru,,-9.19,-75.0152,0,0
1/26/20,Peru,,-9.19,-75.0152,0,0
1/27/20,Peru,,-9.19,-75.0152,0,0
1/28/20,Peru,,-9.19,-75.0152,0,0
1/29/20,Peru,,-9.19,-75.0152,0,0
1/30/20,Peru,,-9.19,-75.0152,0,0
1/31/20,Peru,,-9.19,-75.0152,0,0
2/1/20,Peru,,-9.19,-75.0152,0,0
2/2/20,Peru,,-9.19,-75.0152,0,0
2/3/20,Peru,,-9.19,-75.0152,0,0
2/4/20,Peru,,-9.19,-75.0152,0,0
2/5/20,Peru,,-9.19,-75.0152,0,0
2/6/20,Peru,,-9.19,-75.0152,0,0
2/7/20,Peru,,-9.19,-75.0152,0,0
2/8/20,Peru,,-9.19,-75.0152,0,0
2/9/20,Peru,,-9.19,-75.0152,0,0
2/10/20,Peru,,-9.19,-75.0152,0,0
2/11/20,Peru,,-9.19,-75.0152,0,0
2/12/20,Peru,,-9.19,-75.0152,0,0
2/13/20,Peru,,-9.19,-75.0152,0,0
2/14/20,Peru,,-9.19,-75.0152,0,0
2/15/20,Peru,,-9.19,-75.0152,0,0
2/16/20,Peru,,-9.19,-75.0152,0,0
2/17/20,Peru,,-9.19,-75.0152,0,0
2/18/20,Peru,,-9.19,-75.0152,0,0
2/19/20,Peru,,-9.19,-75.0152,0,0
2/20/20,Peru,,-9.19,-75.0152,0,0
2/21/20,Peru,,-9.19,-75.0152,0,0
2/22/20,Peru,,-9.19,-75.0152,0,0
2/23/20,Peru,,-9.19,-75.0152,0,0
2/24/20,Peru,,-9.19,-75.0152,0,0
2/25/20,Peru,,-9.19,-75.0152,0,0
2/26/20,Peru,,-9.19,-75.0152,0,0
2/27/20,Peru,,-9.19,-75.0152,0,0
2/28/20,Peru,,-9.19,-75.0152,0,0
2/29/20,Peru,,-9.19,-75.0152,0,0
3/1/20,Peru,,-9.19,-75.0152,0,0
3/2/20,Peru,,-9.19,-75.0152,0,0
3/3/20,Peru,,-9.19,-75.0152,0,0
3/4/20,Peru,,-9.19,-75.0152,0,0
3/5/20,Peru,,-9.19,-75.0152,0,0
3/6/20,Peru,,-9.19,-75.0152,1,0
3/7/20,Peru,,-9.19,-75.0152,1,0
3/8/20,Peru,,-9.19,-75.0152,6,0
3/9/20,Peru,,-9.19,-75.0152,7,0
3/10/20,Peru,,-9.19,-75.0152,11,0
3/11/20,Peru,,-9.19,-75.0152,11,0
3/12/20,Peru,,-9.19,-75.0152,15,0
3/13/20,Peru,,-9.19,-75.0152,28,0
3/14/20,Peru,,-9.19,-75.0152,38,0
3/15/20,Peru,,-9.19,-75.0152,43,0
3/16/20,Peru,,-9.19,-75.0152,86,0
3/17/20,Peru,,-9.19,-75.0152,117,0
3/18/20,Peru,,-9.19,-75.0152,145,0
3/19/20,Peru,,-9.19,-75.0152,234,0
3/20/20,Peru,,-9.19,-75.0152,234,0
3/21/20,Peru,,-9.19,-75.0152,318,0
3/22/20,Peru,,-9.19,-75.0152,363,0
1/22/20,Philippines,,13.0,122.0,0,0
1/23/20,Philippines,,13.0,122.0,0,0
1/24/20,Philippines,,13.0,122.0,0,0
1/25/20,Philippines,,13.0,122.0,0,0
1/26/20,Philippines,,13.0,122.0,0,0
1/27/20,Philippines,,13.0,122.0,0,0
1/28/20,Philippines,,13.0,122.0,0,0
1/29/20,Philippines,,13.0,122.0,0,0
1/30/20,Philippines,,13.0,122.0,1,0
1/31/20,Philippines,,13.0,122.0,1,0
2/1/20,Philippines,,13.0,122.0,1,0
2/2/20,Philippines,,13.0,122.0,2,0
2/3/20,Philippines,,13.0,122.0,2,0
2/4/20,Philippines,,13.0,122.0,2,0
2/5/20,Philippines,,13.0,122.0,2,0
2/6/20,Philippines,,13.0,122.0,2,0
2/7/20,Philippines,,13.0,122.0,3,0
2/8/20,Philippines,,13.0,122.0,3,0
2/9/20,Philippines,,13.0,122.0,3,0
2/10/20,Philippines,,13.0,122.0,3,0
2/11/20,Philippines,,13.0,122.0,3,0
2/12/20,Philippines,,13.0,122.0,3,0
2/13/20,Philippines,,13.0,122.0,3,0
2/14/20,Philippines,,13.0,122.0,3,0
2/15/20,Philippines,,13.0,122.0,3,0
2/16/20,Philippines,,13.0,122.0,3,0
2/17/20,Philippines,,13.0,122.0,3,0
2/18/20,Philippines,,13.0,122.0,3,0
2/19/20,Philippines,,13.0,122.0,3,0
2/20/20,Philippines,,13.0,122.0,3,0
2/21/20,Philippines,,13.0,122.0,3,0
2/22/20,Philippines,,13.0,122.0,3,0
2/23/20,Philippines,,13.0,122.0,3,0
2/24/20,Philippines,,13.0,122.0,3,0
2/25/20,Philippines,,13.0,122.0,3,0
2/26/20,Philippines,,13.0,122.0,3,0
2/27/20,Philippines,,13.0,122.0,3,0
2/28/20,Philippines,,13.0,122.0,3,0
2/29/20,Philippines,,13.0,122.0,3,0
3/1/20,Philippines,,13.0,122.0,3,0
3/2/20,Philippines,,13.0,122.0,3,0
3/3/20,Philippines,,13.0,122.0,3,0
3/4/20,Philippines,,13.0,122.0,3,0
3/5/20,Philippines,,13.0,122.0,3,0
3/6/20,Philippines,,13.0,122.0,5,0
3/7/20,Philippines,,13.0,122.0,6,0
3/8/20,Philippines,,13.0,122.0,10,0
3/9/20,Philippines,,13.0,122.0,20,0
3/10/20,Philippines,,13.0,122.0,33,0
3/11/20,Philippines,,13.0,122.0,49,0
3/12/20,Philippines,,13.0,122.0,52,0
3/13/20,Philippines,,13.0,122.0,64,0
3/14/20,Philippines,,13.0,122.0,111,0
3/15/20,Philippines,,13.0,122.0,140,0
3/16/20,Philippines,,13.0,122.0,142,0
3/17/20,Philippines,,13.0,122.0,187,0
3/18/20,Philippines,,13.0,122.0,202,0
3/19/20,Philippines,,13.0,122.0,217,0
3/20/20,Philippines,,13.0,122.0,230,0
3/21/20,Philippines,,13.0,122.0,307,0
3/22/20,Philippines,,13.0,122.0,380,0
1/22/20,Poland,,51.9194,19.1451,0,0
1/23/20,Poland,,51.9194,19.1451,0,0
1/24/20,Poland,,51.9194,19.1451,0,0
1/25/20,Poland,,51.9194,19.1451,0,0
1/26/20,Poland,,51.9194,19.1451,0,0
1/27/20,Poland,,51.9194,19.1451,0,0
1/28/20,Poland,,51.9194,19.1451,0,0
1/29/20,Poland,,51.9194,19.1451,0,0
1/30/20,Poland,,51.9194,19.1451,0,0
1/31/20,Poland,,51.9194,19.1451,0,0
2/1/20,Poland,,51.9194,19.1451,0,0
2/2/20,Poland,,51.9194,19.1451,0,0
2/3/20,Poland,,51.9194,19.1451,0,0
2/4/20,Poland,,51.9194,19.1451,0,0
2/5/20,Poland,,51.9194,19.1451,0,0
2/6/20,Poland,,51.9194,19.1451,0,0
2/7/20,Poland,,51.9194,19.1451,0,0
2/8/20,Poland,,51.9194,19.1451,0,0
2/9/20,Poland,,51.9194,19.1451,0,0
2/10/20,Poland,,51.9194,19.1451,0,0
2/11/20,Poland,,51.9194,19.1451,0,0
2/12/20,Poland,,51.9194,19.1451,0,0
2/13/20,Poland,,51.9194,19.1451,0,0
2/14/20,Poland,,51.9194,19.1451,0,0
2/15/20,Poland,,51.9194,19.1451,0,0
2/16/20,Poland,,51.9194,19.1451,0,0
2/17/20,Poland,,51.9194,19.1451,0,0
2/18/20,Poland,,51.9194,19.1451,0,0
2/19/20,Poland,,51.9194,19.1451,0,0
2/20/20,Poland,,51.9194,19.1451,0,0
2/21/20,Poland,,51.9194,19.1451,0,0
2/22/20,Poland,,51.9194,19.1451,0,0
2/23/20,Poland,,51.9194,19.1451,0,0
2/24/20,Poland,,51.9194,19.1451,0,0
2/25/20,Poland,,51.9194,19.1451,0,0
2/26/20,Poland,,51.9194,19.1451,0,0
2/27/20,Poland,,51.9194,19.1451,0,0
2/28/20,Poland,,51.9194,19.1451,0,0
2/29/20,Poland,,51.9194,19.1451,0,0
3/1/20,Poland,,51.9194,19.1451,0,0
3/2/20,Poland,,51.9194,19.1451,0,0
3/3/20,Poland,,51.9194,19.1451,0,0
3/4/20,Poland,,51.9194,19.1451,1,0
3/5/20,Poland,,51.9194,19.1451,1,0
3/6/20,Poland,,51.9194,19.1451,5,0
3/7/20,Poland,,51.9194,19.1451,5,0
3/8/20,Poland,,51.9194,19.1451,11,0
3/9/20,Poland,,51.9194,19.1451,16,0
3/10/20,Poland,,51.9194,19.1451,22,0
3/11/20,Poland,,51.9194,19.1451,31,0
3/12/20,Poland,,51.9194,19.1451,49,0
3/13/20,Poland,,51.9194,19.1451,68,0
3/14/20,Poland,,51.9194,19.1451,103,0
3/15/20,Poland,,51.9194,19.1451,119,0
3/16/20,Poland,,51.9194,19.1451,177,0
3/17/20,Poland,,51.9194,19.1451,238,0
3/18/20,Poland,,51.9194,19.1451,251,0
3/19/20,Poland,,51.9194,19.1451,355,0
3/20/20,Poland,,51.9194,19.1451,425,0
3/21/20,Poland,,51.9194,19.1451,536,0
3/22/20,Poland,,51.9194,19.1451,634,0
1/22/20,Portugal,,39.3999,-8.2245,0,0
1/23/20,Portugal,,39.3999,-8.2245,0,0
1/24/20,Portugal,,39.3999,-8.2245,0,0
1/25/20,Portugal,,39.3999,-8.2245,0,0
1/26/20,Portugal,,39.3999,-8.2245,0,0
1/27/20,Portugal,,39.3999,-8.2245,0,0
1/28/20,Portugal,,39.3999,-8.2245,0,0
1/29/20,Portugal,,39.3999,-8.2245,0,0
1/30/20,Portugal,,39.3999,-8.2245,0,0
1/31/20,Portugal,,39.3999,-8.2245,0,0
2/1/20,Portugal,,39.3999,-8.2245,0,0
2/2/20,Portugal,,39.3999,-8.2245,0,0
2/3/20,Portugal,,39.3999,-8.2245,0,0
2/4/20,Portugal,,39.3999,-8.2245,0,0
2/5/20,Portugal,,39.3999,-8.2245,0,0
2/6/20,Portugal,,39.3999,-8.2245,0,0
2/7/20,Portugal,,39.3999,-8.2245,0,0
2/8/20,Portugal,,39.3999,-8.2245,0,0
2/9/20,Portugal,,39.3999,-8.2245,0,0
2/10/20,Portugal,,39.3999,-8.2245,0,0
2/11/20,Portugal,,39.3999,-8.2245,0,0
2/12/20,Portugal,,39.3999,-8.2245,0,0
2/13/20,Portugal,,39.3999,-8.2245,0,0
2/14/20,Portugal,,39.3999,-8.2245,0,0
2/15/20,Portugal,,39.3999,-8.2245,0,0
2/16/20,Portugal,,39.3999,-8.2245,0,0
2/17/20,Portugal,,39.3999,-8.2245,0,0
2/18/20,Portugal,,39.3999,-8.2245,0,0
2/19/20,Portugal,,39.3999,-8.2245,0,0
2/20/20,Portugal,,39.3999,-8.2245,0,0
2/21/20,Portugal,,39.3999,-8.2245,0,0
2/22/20,Portugal,,39.3999,-8.2245,0,0
2/23/20,Portugal,,39.3999,-8.2245,0,0
2/24/20,Portugal,,39.3999,-8.2245,0,0
2/25/20,Portugal,,39.3999,-8.2245,0,0
2/26/20,Portugal,,39.3999,-8.2245,0,0
2/27/20,Portugal,,39.3999,-8.2245,0,0
2/28/20,Portugal,,39.3999,-8.2245,0,0
2/29/20,Portugal,,39.3999,-8.2245,0,0
3/1/20,Portugal,,39.3999,-8.2245,0,0
3/2/20,Portugal,,39.3999,-8.2245,2,0
3/3/20,Portugal,,39.3999,-8.2245,2,0
3/4/20,Portugal,,39.3999,-8.2245,5,0
3/5/20,Portugal,,39.3999,-8.2245,8,0
3/6/20,Portugal,,39.3999,-8.2245,13,0
3/7/20,Portugal,,39.3999,-8.2245,20,0
3/8/20,Portugal,,39.3999,-8.2245,30,0
3/9/20,Portugal,,39.3999,-8.2245,30,0
3/10/20,Portugal,,39.3999,-8.2245,41,0
3/11/20,Portugal,,39.3999,-8.2245,59,0
3/12/20,Portugal,,39.3999,-8.2245,59,0
3/13/20,Portugal,,39.3999,-8.2245,112,0
3/14/20,Portugal,,39.3999,-8.2245,169,0
3/15/20,Portugal,,39.3999,-8.2245,245,0
3/16/20,Portugal,,39.3999,-8.2245,331,0
3/17/20,Portugal,,39.3999,-8.2245,448,0
3/18/20,Portugal,,39.3999,-8.2245,448,0
3/19/20,Portugal,,39.3999,-8.2245,785,0
3/20/20,Portugal,,39.3999,-8.2245,1020,0
3/21/20,Portugal,,39.3999,-8.2245,1280,0
3/22/20,Portugal,,39.3999,-8.2245,1600,0
1/22/20,Qatar,,25.3548,51.1839,0,0
1/23/20,Qatar,,25.3548,51.1839,0,0
1/24/20,Qatar,,25.3548,51.1839,0,0
1/25/20,Qatar,,25.3548,51.1839,0,0
1/26/20,Qatar,,25.3548,51.1839,0,0
1/27/20,Qatar,,25.3548,51.1839,0,0
1/28/20,Qatar,,25.3548,51.1839,0,0
1/29/20,Qatar,,25.3548,51.1839,0,0
1/30/20,Qatar,,25.3548,51.1839,0,0
1/31/20,Qatar,,25.3548,51.1839,0,0
2/1/20,Qatar,,25.3548,51.1839,0,0
2/2/20,Qatar,,25.3548,51.1839,0,0
2/3/20,Qatar,,25.3548,51.1839,0,0
2/4/20,Qatar,,25.3548,51.1839,0,0
2/5/20,Qatar,,25.3548,51.1839,0,0
2/6/20,Qatar,,25.3548,51.1839,0,0
2/7/20,Qatar,,25.3548,51.1839,0,0
2/8/20,Qatar,,25.3548,51.1839,0,0
2/9/20,Qatar,,25.3548,51.1839,0,0
2/10/20,Qatar,,25.3548,51.1839,0,0
2/11/20,Qatar,,25.3548,51.1839,0,0
2/12/20,Qatar,,25.3548,51.1839,0,0
2/13/20,Qatar,,25.3548,51.1839,0,0
2/14/20,Qatar,,25.3548,51.1839,0,0
2/15/20,Qatar,,25.3548,51.1839,0,0
2/16/20,Qatar,,25.3548,51.1839,0,0
2/17/20,Qatar,,25.3548,51.1839,0,0
2/18/20,Qatar,,25.3548,51.1839,0,0
2/19/20,Qatar,,25.3548,51.1839,0,0
2/20/20,Qatar,,25.3548,51.1839,0,0
2/21/20,Qatar,,25.3548,51.1839,0,0
2/22/20,Qatar,,25.3548,51.1839,0,0
2/23/20,Qatar,,25.3548,51.1839,0,0
2/24/20,Qatar,,25.3548,51.1839,0,0
2/25/20,Qatar,,25.3548,51.1839,0,0
2/26/20,Qatar,,25.3548,51.1839,0,0
2/27/20,Qatar,,25.3548,51.1839,0,0
2/28/20,Qatar,,25.3548,51.1839,0,0
